id,Completed,Last page seen,Start language,Token,Date last action,Date started,Referrer URL,D1,D2,D3,D4,D4_1,D4_2,p2q1 [OS1],p2q1 [OS2],p2q1 [OS3],p2q2 [OA1],p2q2 [OA2],p3q1E [OD1],p3q1E [OD2],p3q1E [OD3],p3q1E [OD4],p3q1E [OD5],p3q1T [OD1],p3q1T [OD2],p3q1T [OD3],p3q1T [OD6],p3q1T [OD4],p3q1T [OD5],p3q2E [OD_E1],p3q2E [OD_E2],p3q2E [OD_E3],p3q2E [OD_E4],p3q2T [OD_E1],p3q2T [OD_E2],p3q2T [OD_E3],p3q2T [OD_E5],p3q2T [OD_E4],p4q1T [1],p4q1T [2],p4q1T [3],p4q1T [4],p4q1T [5],p4q1T [6],p4q1T [7],p4q1T [8],p4q1T_O,p4q1E [1],p4q1E [2],p4q1E [3],p4q1E [4],p4q1E [5],p4q1E [6],p4q1E [7],p4q1E_O,p4q2,p4q2_O,p5q1 [SQ002],p5q1 [SQ001],p5q1 [SQ004],p5q1 [SQ005],p5q1_N,p5q2 [1],p5q2 [2],p5q2 [3],p5q2 [4],p5q2 [5],p5q2 [6],p5q2 [7],p5q2 [8],p5q2 [9],p6q1 [1],p6q1 [2],p6q1 [3],p6q1 [4],p6q2E [1],p6q2E [2],p6q2E [3],p6q2E [4],p6q2T [1],p6q2T [2],p6q2T [3],p6q2T [4],p7q1E [1],p7q1E [2],p7q1E [3],p7q1E [4],p7q1E [5],p7q1T [1],p7q1T [2],p7q1T [3],p7q2,p8q1 [1],p8q1 [2],p8q1 [3],p8q1 [4],p8q1 [5],p8q1 [6],p8q2 [1],p8q2 [2],p8q2 [3],p8q2 [4],p8q2 [5],p8q2 [6],p8q2 [7],p8q3 [1],p8q3 [2],p8q3 [3],p8q3 [4],interviewtime,groupTime564,D1Time,D2Time,D3Time,D4Time,D4_1Time,D4_2Time,groupTime565,p2q1Time,p2q2Time,groupTime612,p3q1ETime,p3q1TTime,p3q2ETime,p3q2TTime,groupTime566,p4q1TTime,p4q1T_OTime,p4q1ETime,p4q1E_OTime,p4q2Time,p4q2_OTime,groupTime570,p5q1Time,p5q1_NTime,p5q2Time,groupTime568,p6q1Time,p6q2ETime,p6q2TTime,groupTime611,p7q1ETime,p7q1TTime,p7q2Time,groupTime571,p8q1Time,p8q2Time,p8q3Time
388,4/25/18 19:47,8,en,,4/25/18 19:47,4/25/18 19:32,,Male,Italy,16 - 20 years,Experiment,20 - 50 members,,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Somewhat affect,Neutral,Neutral,Somewhat agree,Strongly agree,Somewhat agree,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Somewhat disagree,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Weekly,Less than once a year,Monthly,Monthly,Monthly,Less than once a year,Moderately dissatisfied,No experience,Very satisfied,Very satisfied,No experience,Very satisfied,No experience,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,854.24,72.87,0,0,0,0,0,0,114.25,0,0,81.54,0,0,0,0,154.1,0,0,0,0,0,0,100.39,0,0,0,122.61,0,0,0,46.83,0,0,0,161.65,0,0,0
389,4/25/18 19:42,8,en,,4/25/18 19:42,4/25/18 19:36,,Female,Canada,5 - 10 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neutral,Yes,No,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Not at all affect,Somewhat affect,Not at all affect,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Neutral,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Monthly,Less than once a year,Daily,Weekly,Weekly,Less than once a year,Very satisfied,No experience,Very satisfied,Very satisfied,No experience,Moderately dissatisfied,No experience,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,332.42,30.29,0,0,0,0,0,0,41.83,0,0,37.07,0,0,0,0,37.43,0,0,0,0,0,0,45.84,0,0,0,41.75,0,0,0,26.89,0,0,0,71.32,0,0,0
390,4/25/18 20:02,8,en,,4/25/18 20:02,4/25/18 19:57,,Male,Netherlands,16 - 20 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,No,No,Yes,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Somewhat affect,Neutral,Neutral,Neutral,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat disagree,Neutral,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,Scripted workflow is part of the code.,Monthly,Monthly,Monthly,Weekly,Weekly,Weekly,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Very dissatisfied,Moderately dissatisfied,No experience,Moderately dissatisfied,Moderately satisfied,Somewhat affect,Affect a lot,Somewhat affect,Neutral,339.77,24.5,0,0,0,0,0,0,42.84,0,0,34.41,0,0,0,0,22.96,0,0,0,0,0,0,50.41,0,0,0,67.98,0,0,0,36.7,0,0,0,59.97,0,0,0
391,4/25/18 20:13,8,en,,4/25/18 20:13,4/25/18 20:04,,Male,United States of America,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,No,No,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Neutral,Somewhat agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Neutral,Strongly agree,Somewhat disagree,Somewhat agree,Strongly disagree,Neutral,Strongly disagree,Somewhat disagree,,,,,Very unhelpful,Very unhelpful,Neutral,Somewhat helpful,Somewhat unhelpful,,,,,Weekly,Monthly,Weekly,Daily,Weekly,Less than once a year,Moderately satisfied,Moderately dissatisfied,Moderately satisfied,Very satisfied,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,524.51,24.32,0,0,0,0,0,0,74.17,0,0,59.69,0,0,0,0,52.84,0,0,0,0,0,0,70.96,0,0,0,100.25,0,0,0,35.61,0,0,0,106.67,0,0,0
393,4/25/18 21:41,8,en,,4/25/18 21:41,4/25/18 21:33,,Male,Germany,more than 20 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat disagree,Strongly disagree,Neutral,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Neutral,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Neutral,Affect a lot,Not at all affect,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,Very helpful,Very helpful,Somewhat helpful,Neutral,Neutral,,,,,Monthly,Monthly,Monthly,Monthly,Weekly,Once every 3 months,Very satisfied,Moderately satisfied,Moderately satisfied,Moderately dissatisfied,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Neutral,482.24,29.38,0,0,0,0,0,0,73.01,0,0,56.55,0,0,0,0,41.61,0,0,0,0,0,0,68.98,0,0,0,83.13,0,0,0,35.76,0,0,0,93.82,0,0,0
395,4/26/18 9:01,8,en,,4/26/18 9:01,4/26/18 8:53,,Female,Spain,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neutral,No,No,Yes,Yes,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,The HEP community as a whole should decide and set practices.,,No,Yes,No,No,,Somewhat affect,Somewhat affect,Somewhat affect,Neutral,Neutral,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neutral,Neutral,,,,,Neutral,Neutral,Somewhat helpful,Somewhat helpful,Neutral,,,,,Weekly,Weekly,Weekly,Daily,Daily,Once every 3 months,Moderately satisfied,Moderately satisfied,Very satisfied,Moderately satisfied,No experience,Moderately satisfied,No experience,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,502.16,25.61,0,0,0,0,0,0,191.56,0,0,38.69,0,0,0,0,26.61,0,0,0,0,0,0,52.13,0,0,0,58.3,0,0,0,25.58,0,0,0,83.68,0,0,0
397,4/26/18 10:14,8,en,,4/26/18 10:14,4/26/18 9:58,,Male,Japan,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,No,No,No,No,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,Yes,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Somewhat affect,Rarely affect,Neutral,Not at all affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neutral,Somewhat disagree,,,,,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Neutral,Somewhat unhelpful,,,,,Once every 3 months,Less than once a year,Less than once a year,Less than once a year,Daily,Less than once a year,Moderately dissatisfied,No experience,Neither satisfied nor dissatisfied,No experience,No experience,Moderately satisfied,No experience,Affect a lot,Neutral,Rarely affect,Not at all affect,947.52,47.78,0,0,0,0,0,0,180.37,0,0,123.62,0,0,0,0,106.46,0,0,0,0,0,0,118.58,0,0,0,164.41,0,0,0,48.57,0,0,0,157.73,0,0,0
398,4/26/18 10:32,8,en,,4/26/18 10:32,4/26/18 10:24,,Male,Austria,less than 5 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Neutral,Yes,No,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Neutral,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Neutral,Neutral,Somewhat affect,Neutral,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Neutral,Somewhat agree,,,,,Neutral,Somewhat helpful,Somewhat helpful,Somewhat helpful,Neutral,,,,,Daily,Monthly,Weekly,Monthly,Monthly,Weekly,Very satisfied,Very satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,No experience,Moderately satisfied,Very satisfied,Neutral,Somewhat affect,Somewhat affect,Somewhat affect,471.9,30.51,0,0,0,0,0,0,77.13,0,0,63.2,0,0,0,0,32.7,0,0,0,0,0,0,71.36,0,0,0,76.09,0,0,0,30.07,0,0,0,90.84,0,0,0
399,4/26/18 11:18,8,en,,4/26/18 11:18,4/26/18 11:07,,Male,China,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Yes,No,No,No,Yes,No,No,No,No,No,No,Neutral,Somewhat disagree,Strongly disagree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Affect a lot,Affect a lot,Neutral,Affect a lot,Affect a lot,Neutral,Neutral,Affect a lot,Affect a lot,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly disagree,Neutral,Strongly disagree,Somewhat agree,,,,,Neutral,Neutral,Neutral,Very helpful,Somewhat unhelpful,,,,,Weekly,Once every 3 months,Daily,Daily,Daily,Daily,Moderately satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,Affect a lot,Affect a lot,Affect a lot,Affect a lot,642.67,27.79,0,0,0,0,0,0,59.28,0,0,172.39,0,0,0,0,65.89,0,0,0,0,0,0,84.52,0,0,0,104.46,0,0,0,42.19,0,0,0,86.15,0,0,0
400,4/26/18 11:18,8,en,,4/26/18 11:18,4/26/18 11:07,,Male,Germany,more than 20 years,Theory,,,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,No,No,No,No,No,No,No,Yes,No,No,No,,,,,Strongly agree,Strongly agree,Somewhat agree,Neutral,Somewhat disagree,No,Yes,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Rarely affect,Rarely affect,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Not at all affect,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,Neutral,Somewhat helpful,Very helpful,,Twice a year,Less than once a year,Less than once a year,Less than once a year,Monthly,Less than once a year,No experience,No experience,No experience,No experience,No experience,Moderately satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Rarely affect,631.45,39.76,0,0,0,0,0,0,70.53,0,0,155.44,0,0,0,0,84.58,0,0,0,0,0,0,78.14,0,0,0,74.46,0,0,0,25.13,0,0,0,103.41,0,0,0
402,4/26/18 13:36,8,en,,4/26/18 13:36,4/26/18 13:27,,Female,Canada,less than 5 years,Experiment,20 - 50 members,,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,The HEP community as a whole should decide and set practices.,,No,No,Yes,No,,Affect a lot,Affect a lot,Rarely affect,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Neutral,Affect a lot,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,Somewhat helpful,Very helpful,Very helpful,Somewhat helpful,Somewhat helpful,,,,,Less than once a year,Less than once a year,Once every 3 months,Less than once a year,Weekly,Weekly,No experience,No experience,Neither satisfied nor dissatisfied,Moderately satisfied,No experience,Very satisfied,Very satisfied,Affect a lot,Affect a lot,Affect a lot,Affect a lot,536.09,30.92,0,0,0,0,0,0,108.13,0,0,49.16,0,0,0,0,52.4,0,0,0,0,0,0,75.58,0,0,0,103.46,0,0,0,27.55,0,0,0,88.89,0,0,0
403,4/26/18 15:56,8,en,,4/26/18 15:56,4/26/18 15:47,,Male,Germany,11 - 15 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,No,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Neutral,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Neutral,Somewhat agree,Neutral,Strongly agree,,,,,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Daily,Weekly,Weekly,Weekly,Daily,Less than once a year,Very satisfied,Very satisfied,Moderately satisfied,Very satisfied,No experience,Moderately satisfied,Moderately dissatisfied,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,533.86,31.26,0,0,0,0,0,0,24.93,0,0,42.12,0,0,0,0,62.41,0,0,0,0,0,0,121.51,0,0,0,108.49,0,0,0,39.04,0,0,0,104.1,0,0,0
404,4/26/18 16:23,8,en,,4/26/18 16:23,4/26/18 16:11,,Female,United States of America,more than 20 years,Experiment,> 500 members,,Neutral,Neutral,Neutral,Neutral,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,,Each collaboration or team should decide for their work.,,No,No,No,Yes,Collaborations share data and code internally. There is no benefit to sharing code or data externally.,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Not at all affect,Affect a lot,Affect a lot,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Very unhelpful,Very unhelpful,Very unhelpful,Very unhelpful,Very unhelpful,,,,"External review of INTERNAL collaboration documentation (code, data, pages, slides, scripts) is a huge amount of effort for the peer reviewers.  The internal collaboration review process has a lengthy number of steps with expert review inside the collaboration.",Daily,Daily,Daily,Daily,Daily,Daily,Very satisfied,Moderately satisfied,Very dissatisfied,Moderately satisfied,No experience,Very satisfied,Very satisfied,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,690.5,22.43,0,0,0,0,0,0,94.98,0,0,28.2,0,0,0,0,25.89,0,0,0,0,0,0,122.34,0,0,0,83.36,0,0,0,231.26,0,0,0,82.04,0,0,0
406,4/26/18 18:25,8,en,,4/26/18 18:25,4/26/18 18:14,,Male,Brazil,5 - 10 years,Other,,Instrumentation,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Neutral,,,,,,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,No,Yes,No,No,,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,,,,,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,Once every 3 months,Once a year,Weekly,Monthly,Weekly,Less than once a year,Very satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,677.4,37.14,0,0,0,0,0,0,87.2,0,0,83.94,0,0,0,0,84.13,0,0,0,0,0,0,87.41,0,0,0,134.64,0,0,0,36.37,0,0,0,126.57,0,0,0
407,4/26/18 21:39,8,en,,4/26/18 21:39,4/26/18 21:30,,Prefer not to say,Germany,more than 20 years,Theory,,,Strongly agree,Somewhat agree,Neutral,Strongly agree,Somewhat agree,No,No,No,No,No,Yes,No,No,No,No,No,,,,,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Rarely affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,,,,,,Very unhelpful,Very unhelpful,Very unhelpful,,Daily,Less than once a year,Weekly,Less than once a year,Monthly,Less than once a year,Moderately satisfied,No experience,Neither satisfied nor dissatisfied,No experience,Moderately dissatisfied,Neither satisfied nor dissatisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,536.82,32.89,0,0,0,0,0,0,50.35,0,0,66.86,0,0,0,0,47.53,0,0,0,0,0,0,87.21,0,0,0,83.35,0,0,0,40.34,0,0,0,128.29,0,0,0
409,4/27/18 10:29,8,en,,4/27/18 10:29,4/27/18 10:19,,Male,Italy,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,No,No,Yes,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Neutral,Strongly agree,Somewhat disagree,Neutral,,,,,Somewhat helpful,Somewhat unhelpful,Somewhat helpful,Very helpful,Neutral,,,,,Less than once a year,Less than once a year,Once every 3 months,Daily,Daily,Monthly,No experience,No experience,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,Moderately dissatisfied,Neutral,Neutral,Somewhat affect,Rarely affect,553.66,65.68,0,0,0,0,0,0,67.71,0,0,66.75,0,0,0,0,48.4,0,0,0,0,0,0,71.89,0,0,0,85.33,0,0,0,28.23,0,0,0,119.67,0,0,0
410,4/27/18 11:33,8,en,,4/27/18 11:33,4/27/18 11:28,,Male,United States of America,5 - 10 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Strongly agree,Neutral,Neutral,Yes,No,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Neutral,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,Yes,No,No,,Each collaboration or team should decide for their work.,,Yes,No,No,No,,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Strongly agree,Strongly agree,Neutral,Strongly disagree,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,,,,,Very helpful,Somewhat helpful,Very unhelpful,Somewhat helpful,Neutral,,,,,Weekly,Weekly,Weekly,Weekly,Weekly,Less than once a year,Very satisfied,Moderately satisfied,Very dissatisfied,No experience,No experience,Moderately satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Affect a lot,316.39,19.77,0,0,0,0,0,0,35.58,0,0,38.24,0,0,0,0,37.46,0,0,0,0,0,0,34.96,0,0,0,62.09,0,0,0,26.27,0,0,0,62.02,0,0,0
411,4/27/18 12:25,8,en,,4/27/18 12:25,4/27/18 12:06,,Male,Germany,less than 5 years,Experiment,< 20 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Yes,Yes,No,No,No,No,No,No,No,No,No,Somewhat agree,Neutral,Somewhat agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Rarely affect,Affect a lot,Neutral,Somewhat affect,Affect a lot,Neutral,Neutral,Affect a lot,Neutral,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Neutral,Somewhat agree,Somewhat agree,,,,,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,,,,,Daily,Daily,Daily,Twice a year,Weekly,Once a year,Very satisfied,Very satisfied,Moderately satisfied,Very satisfied,No experience,Very satisfied,Moderately satisfied,Affect a lot,Affect a lot,Affect a lot,Neutral,1101.82,69.01,0,0,0,0,0,0,152.58,0,0,124.05,0,0,0,0,74.4,0,0,0,0,0,0,228.88,0,0,0,222.63,0,0,0,40.78,0,0,0,189.49,0,0,0
412,4/27/18 12:35,8,en,,4/27/18 12:35,4/27/18 12:17,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Germany,more than 20 years,Experiment,101 - 500 members,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Neutral,Neutral,Somewhat agree,Somewhat agree,,,,,Neutral,Neutral,Somewhat helpful,Neutral,Neutral,,,,,Less than once a year,Less than once a year,Weekly,Daily,Weekly,Less than once a year,No experience,No experience,Moderately dissatisfied,Very dissatisfied,No experience,Very dissatisfied,No experience,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,1074.68,66.42,0,0,0,0,0,0,132.78,0,0,146.08,0,0,0,0,91.8,0,0,0,0,0,0,153.35,0,0,0,163.77,0,0,0,90.32,0,0,0,230.16,0,0,0
413,4/27/18 15:14,8,en,,4/27/18 15:14,4/27/18 15:05,,Female,Germany,more than 20 years,Experiment,101 - 500 members,,Somewhat agree,Neutral,Neutral,Somewhat agree,Somewhat disagree,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat disagree,Somewhat agree,Neutral,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,No,No,No,Yes,We usually need the results not the raw data and the code as one needs a lot of internal knowledge to be able to repeat the full data extraction,Neutral,Affect a lot,Neutral,Neutral,Affect a lot,Affect a lot,Neutral,Affect a lot,Neutral,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,,,,,Somewhat unhelpful,Neutral,Somewhat unhelpful,Somewhat helpful,Neutral,,,,,Once every 3 months,Less than once a year,Weekly,Less than once a year,Weekly,Twice a year,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,No experience,No experience,Moderately satisfied,No experience,Affect a lot,Somewhat affect,Neutral,Neutral,547.39,32.5,0,0,0,0,0,0,56.13,0,0,58.9,0,0,0,0,43.92,0,0,0,0,0,0,145.6,0,0,0,72.86,0,0,0,30.29,0,0,0,107.19,0,0,0
